AI,r,m,v,,
0.012629566,0.609232379,-0.371428571,-0.37610716,3900,94
0.008077324,0.641769141,-0.371428571,0.030260449,3901,94
0.007302532,0.652969447,-0.371428571,-0.015512702,3902,94
0.01698145,0.635972454,-0.371428571,0.104353985,3903,94
0.004223046,0.676325919,-0.371428571,0.138969263,3904,94
0.024328656,0.653097342,-0.371428571,-0.152173471,3905,94
0.016736228,0.692947879,-0.371428571,-0.201876111,3906,94
0.013980272,0.713246587,-0.371428571,0.056352968,3907,94
0.009390626,0.780733185,-0.371428571,-0.315072859,3908,94
0.017545482,0.717900054,-0.371428571,0.174920113,3909,94
0.013588028,0.601134179,-0.371428571,-0.055581466,3910,94
0.004046539,0.81697552,-0.371428571,0.590860127,3911,94
0.002693535,0.819186432,-0.371428571,0.336701259,3912,94
0.008642943,0.724711126,-0.371428571,0.371660406,3913,94
0.008396376,0.6453591,-0.371428571,0.110682522,3914,94
0.00528118,0.696506412,-0.371428571,0.102718597,3915,94
0.005193784,0.746649743,-0.371428571,-0.018179249,3916,94
0.004391126,0.765979143,-0.371428571,0.396588657,3917,94
0.011578212,0.727036541,-0.371428571,0.101868898,3918,94
0.017241539,0.681873675,-0.371428571,0.226905614,3919,94
0.037988406,0.612093982,-0.371428571,0.080377185,3920,94
0.013014612,0.63551481,-0.371428571,0.377702251,3921,94
0.012391548,0.659127779,-0.371428571,0.175132282,3922,94
0.011851266,0.584944848,-0.371428571,0.5189383,3923,94
0.006007092,0.597886092,-0.371428571,0.097476041,3924,94
0.03787729,0.556837256,-0.371428571,-0.092718812,3925,94
0.038397577,0.54179714,-0.371428571,0.010079292,3926,94
0.07316296,0.56741413,-0.371428571,0.032832874,3927,94
0.153940197,0.600069225,-0.371428571,0.100955605,3928,94
0.052164753,0.540682556,-0.371428571,0.092996765,3929,94
0.028622403,0.547214044,-0.371428571,-0.046869256,3930,94
0.102371061,0.538196739,-0.371428571,0.117478829,3931,94
0.074332943,0.555176413,-0.371428571,0.063160088,3932,94
0.013800783,0.62653556,-0.371428571,0.141198437,3933,94
0.009343818,0.666072713,-0.371428571,-0.352141716,3934,94
0.009252514,0.70319592,-0.371428571,-0.435344298,3935,94
0.008392241,0.787638052,-0.371428571,0.071788494,3936,94
0.003994604,0.713800559,-0.371428571,0.316097452,3937,94
0.002363123,0.728651871,-0.371428571,0.247495256,3938,94
0.005455114,0.748743802,-0.371428571,-0.342470476,3939,94
0.016366559,0.58684725,-0.371428571,-0.625489904,3940,94
0.003582158,0.745917674,-0.371428571,0.065617987,3941,94
0.00249033,0.66625219,-0.371428571,0.670870244,3942,94
0.054566954,0.57243852,-0.371428571,-0.262451064,3943,94
0.002772661,0.643663158,-0.371428571,0.212276275,3944,94
0.011648921,0.600438868,-0.371428571,-0.304722048,3945,94
0.019834884,0.595887135,-0.371428571,-0.428875972,3946,94
0.001675875,0.858494502,-0.371428571,0.34545599,3947,94
0.003534587,0.924093286,-0.371428571,-0.105241991,3948,94
0.006795043,0.765615693,-0.371428571,0.265224271,3949,94
0.002365974,0.796415707,-0.371428571,0.396138751,3950,94
0.008296484,0.749483985,-0.371428571,0.050777534,3951,94
0.002703526,0.732953599,-0.371428571,0.461935473,3952,94
0.002709799,0.674734335,-0.371428571,0.639063742,3953,94
0.016719048,0.683088241,-0.371428571,0.178617334,3954,94
0.055030715,0.739331047,-0.371428571,0.059119196,3955,94
0.004567553,0.75153113,-0.371428571,0.519130031,3956,94
0.002488124,0.658136134,-0.371428571,0.322513471,3957,94
0.016388294,0.599331912,-0.371428571,0.307286736,3958,94
0.017619684,0.623398269,-0.371428571,0.28315261,3959,94
0.085858591,0.660676543,-0.371428571,0.379741687,3960,94
0.006040343,0.74633709,-0.371428571,0.216410318,3961,94
0.002672328,0.654530511,-0.371428571,0.495600035,3962,94
0.005100438,0.704195203,-0.371428571,0.051455923,3963,94
0.004604315,0.701433976,-0.371428571,0.204091338,3964,94
0.003383486,0.708723827,-0.371428571,0.111110093,3965,94
0.004219633,0.665142046,-0.371428571,0.172814635,3966,94
0.00625222,0.622595437,-0.371428571,0.145727317,3967,94
0.0025369,0.89758609,-0.371428571,0.393224514,3968,94
0.003744244,0.621628117,-0.428571429,-0.082149165,3969,95
0.004737239,0.513496251,-0.428571429,0.233249123,3970,95
0.003123885,0.453838163,-0.428571429,0.464357724,3971,95
0.00506938,0.535702838,-0.428571429,0.024757839,3972,95
0.007540355,0.557086208,-0.428571429,0.0379493,3973,95
0.014513894,0.456822206,-0.428571429,0.030260449,3974,95
0.008866086,0.472219112,-0.428571429,-0.015512702,3975,95
0.011817931,0.523837275,-0.428571429,0.104353985,3976,95
0.005456947,0.631002121,-0.428571429,-0.152173471,3977,95
0.001610088,0.679434374,-0.428571429,0.175132282,3978,95
0.002256686,0.610694079,-0.428571429,0.100955605,3979,95
0.003376036,0.570275003,-0.428571429,0.063160088,3980,95
0.002714405,0.759941616,-0.714285714,0.024039586,3981,96
0.00291854,0.781475136,-0.714285714,-0.082149165,3982,96
0.002281743,0.785752319,-0.714285714,0.0379493,3983,96
0.006621699,0.271975984,-0.714285714,-0.071903459,3984,96
0.003123001,0.250210527,-0.714285714,0.582089937,3985,96
0.000786749,0.888005582,-0.714285714,0.460068738,3986,96
0.001064919,0.810019996,-0.714285714,0.371660406,3987,96
0.013433709,0.243515461,-0.714285714,-0.018179249,3988,96
0.174245014,-0.127489296,-0.714285714,0.396588657,3989,96
0.250959528,-0.029705117,-0.714285714,0.101868898,3990,96
0.019481003,0.226616648,-0.714285714,0.226905614,3991,96
0.015036881,0.4704496,-0.714285714,0.080377185,3992,96
0.01855254,0.388184662,-0.714285714,0.377702251,3993,96
0.037150342,0.375420961,-0.714285714,0.175132282,3994,96
0.002186877,0.615094172,-0.714285714,0.5189383,3995,96
0.003023964,0.663576731,-0.714285714,-0.092718812,3996,96
0.003796411,0.651285476,-0.714285714,0.010079292,3997,96
0.005119554,0.568293511,-0.714285714,0.032832874,3998,96
0.020770777,0.549664876,-0.714285714,0.100955605,3999,96
0.005444394,0.649633747,-0.714285714,0.092996765,4000,96
0.005609011,0.71776952,-0.714285714,-0.046869256,4001,96
0.004901547,0.742422011,-0.714285714,0.117478829,4002,96
0.004721251,0.683859734,-0.714285714,0.063160088,4003,96
0.002970705,0.651408859,-0.714285714,0.141198437,4004,96
0.001681686,0.523052422,-0.714285714,0.473065614,4005,96
0.002166312,0.66785156,-0.714285714,0.265224271,4006,96
0.003795147,0.571954986,-0.714285714,0.050777534,4007,96
0.003694622,0.443597894,-0.714285714,0.461935473,4008,96
0.00371994,0.64757105,-0.714285714,0.178617334,4009,96
0.022616013,0.66312846,-0.714285714,0.059119196,4010,96
0.002401917,0.68411338,-0.714285714,0.307286736,4011,96
0.003538076,0.554566481,-0.714285714,0.28315261,4012,96
0.042621219,0.430387066,-0.714285714,0.379741687,4013,96
0.001840132,0.664277465,-0.714285714,0.216410318,4014,96
0.001136096,0.448671142,-0.714285714,0.495600035,4015,96
0.001700659,0.279052277,-0.714285714,0.590860127,4016,97
0.001256371,0.757928838,-0.714285714,0.101868898,4017,97
0.001078375,0.687028724,-0.714285714,0.226905614,4018,97
0.004246129,0.799656232,-0.714285714,0.100955605,4019,97
0.002375366,0.272142065,-0.714285714,0.488151334,4020,97
0.022547457,0.125355598,-0.714285714,0.265224271,4021,97
0.022272885,-0.013434505,-0.714285714,0.396138751,4022,97
0.008407111,0.367998802,-0.714285714,0.050777534,4023,97
0.000916937,0.519467674,-0.714285714,0.461935473,4024,97
0.000647565,0.456290749,-0.714285714,0.639063742,4025,97
0.002350742,0.407935603,-0.714285714,0.178617334,4026,97
0.143214381,0.211733767,-0.714285714,0.059119196,4027,97
0.002285702,0.598639897,-0.714285714,0.379741687,4028,97
0.012643917,0.185160222,-0.714285714,0.216410318,4029,97
0.007174737,0.586425239,-0.771428571,0.024039586,4030,98
0.005986875,0.574847487,-0.771428571,0.283230671,4031,98
0.020814,0.506775571,-0.771428571,-0.082149165,4032,98
0.027063398,0.364074959,-0.771428571,0.233249123,4033,98
0.001062554,0.484377141,-0.771428571,0.464357724,4034,98
0.031194613,0.407813353,-0.771428571,0.024757839,4035,98
0.026728697,0.451885296,-0.771428571,0.0379493,4036,98
0.003785053,0.536872301,-0.771428571,-0.37610716,4037,98
0.004887679,0.41283474,-0.771428571,0.030260449,4038,98
0.005755783,0.461157676,-0.771428571,-0.015512702,4039,98
0.004085103,0.536465027,-0.771428571,-0.055581466,4040,98
0.000777917,0.823674655,-0.771428571,0.371660406,4041,98
0.003140187,0.742841346,-0.771428571,0.396588657,4042,98
0.011154897,0.693147835,-0.771428571,0.101868898,4043,98
0.002154526,0.671407138,-0.771428571,0.226905614,4044,98
0.011213994,0.608772632,-0.771428571,0.080377185,4045,98
0.002887043,0.581511565,-0.771428571,0.377702251,4046,98
0.029957422,0.577067045,-0.771428571,0.175132282,4047,98
0.001369943,0.630867504,-0.771428571,0.5189383,4048,98
0.002148553,0.59586251,-0.771428571,-0.092718812,4049,98
0.009296498,0.53329295,-0.771428571,0.010079292,4050,98
0.138259775,0.464735007,-0.771428571,0.100955605,4051,98
0.021343805,0.477675337,-0.771428571,0.092996765,4052,98
0.028820558,0.505289895,-0.771428571,0.117478829,4053,98
0.073436186,0.399057698,-0.771428571,0.063160088,4054,98
0.04296796,0.401213468,-0.771428571,0.141198437,4055,98
0.00409531,0.814623798,-0.771428571,0.059119196,4056,98
0.001646165,0.669326113,-0.771428571,0.28315261,4057,98
0.010113333,0.687277863,-0.771428571,0.379741687,4058,98
0.225098981,0.418031738,-0.485714286,0.024039586,4059,99
0.062597075,0.477631712,-0.485714286,0.283230671,4060,99
0.090902182,0.491175664,-0.485714286,-0.082149165,4061,99
0.044575399,0.605356467,-0.485714286,0.233249123,4062,99
0.001668398,0.740256491,-0.485714286,0.464357724,4063,99
0.042114818,0.564784554,-0.485714286,0.024757839,4064,99
0.079645832,0.559904748,-0.485714286,0.0379493,4065,99
0.01289257,0.542193275,-0.485714286,-0.396144089,4066,99
0.012993598,0.581833799,-0.485714286,-0.37610716,4067,99
0.008105717,0.666919813,-0.485714286,0.030260449,4068,99
0.003856526,0.674572477,-0.485714286,-0.015512702,4069,99
0.012971867,0.641922765,-0.485714286,0.104353985,4070,99
0.003982062,0.684867879,-0.485714286,0.138969263,4071,99
0.012242656,0.635057975,-0.485714286,-0.152173471,4072,99
0.015309018,0.674239058,-0.485714286,-0.201876111,4073,99
0.006221064,0.711864583,-0.485714286,0.056352968,4074,99
0.006998335,0.701696808,-0.485714286,0.174920113,4075,99
0.016109269,0.566718616,-0.485714286,-0.055581466,4076,99
0.002386118,0.846758831,-0.485714286,-0.071903459,4077,99
0.001945076,0.787661289,-0.485714286,0.582089937,4078,99
0.005641244,0.77309047,-0.485714286,0.590860127,4079,99
0.002458769,0.820371656,-0.485714286,0.460068738,4080,99
0.003887568,0.770224549,-0.485714286,0.336701259,4081,99
0.02053243,0.644187804,-0.485714286,0.371660406,4082,99
0.014261744,0.527821616,-0.485714286,0.110682522,4083,99
0.009080232,0.600881262,-0.485714286,0.102718597,4084,99
0.009409069,0.744664932,-0.485714286,-0.018179249,4085,99
0.020847135,0.784283059,-0.485714286,0.396588657,4086,99
0.033240192,0.742872854,-0.485714286,0.101868898,4087,99
0.037307117,0.678550469,-0.485714286,0.226905614,4088,99
0.106944223,0.578277403,-0.485714286,0.080377185,4089,99
0.033116312,0.633687014,-0.485714286,0.377702251,4090,99
0.048558986,0.673184222,-0.485714286,0.175132282,4091,99
0.024339649,0.495189508,-0.485714286,0.5189383,4092,99
0.0100344,0.462608627,-0.485714286,0.097476041,4093,99
0.055466276,0.443395617,-0.485714286,-0.092718812,4094,99
0.051721014,0.452899393,-0.485714286,0.010079292,4095,99
0.113539618,0.528294342,-0.485714286,0.032832874,4096,99
0.837340752,0.603697022,-0.485714286,0.100955605,4097,99
0.135803436,0.480609428,-0.485714286,0.092996765,4098,99
0.091743534,0.412996334,-0.485714286,-0.046869256,4099,99
0.209840398,0.449217801,-0.485714286,0.117478829,4100,99
0.158249565,0.532596899,-0.485714286,0.063160088,4101,99
0.073392023,0.651642063,-0.485714286,0.141198437,4102,99
0.010803274,0.613359511,-0.485714286,-0.352141716,4103,99
0.008829638,0.66160671,-0.485714286,-0.435344298,4104,99
0.003063651,0.773821361,-0.485714286,0.071788494,4105,99
0.00385507,0.667703695,-0.485714286,0.316097452,4106,99
0.003746004,0.668634437,-0.485714286,0.247495256,4107,99
0.004147959,0.703521937,-0.485714286,-0.342470476,4108,99
0.002738557,0.56266039,-0.485714286,0.157032663,4109,99
0.03278041,0.44166633,-0.485714286,-0.625489904,4110,99
0.007347409,0.666144779,-0.485714286,0.065617987,4111,99
0.002982278,0.605117741,-0.485714286,0.022450377,4112,99
0.002314417,0.676189058,-0.485714286,0.811120937,4113,99
0.010217612,0.554015374,-0.485714286,0.670870244,4114,99
0.063153272,0.430525368,-0.485714286,-0.262451064,4115,99
0.012257071,0.529180063,-0.485714286,0.212276275,4116,99
0.017808612,0.47098104,-0.485714286,-0.304722048,4117,99
0.048664379,0.48419491,-0.485714286,-0.428875972,4118,99
0.006890262,0.560498711,-0.485714286,0.156196007,4119,99
0.007817771,0.729059583,-0.485714286,0.265224271,4120,99
0.001804404,0.754179081,-0.485714286,0.396138751,4121,99
0.018243436,0.721298798,-0.485714286,0.050777534,4122,99
0.00290387,0.714568546,-0.485714286,0.461935473,4123,99
0.005140069,0.618671107,-0.485714286,0.639063742,4124,99
0.023866372,0.618484955,-0.485714286,0.178617334,4125,99
0.034880583,0.694121169,-0.485714286,0.059119196,4126,99
0.004536896,0.692659915,-0.485714286,0.519130031,4127,99
0.003777421,0.56086555,-0.485714286,0.322513471,4128,99
0.015760243,0.484563514,-0.485714286,0.307286736,4129,99
0.015640446,0.561598292,-0.485714286,0.28315261,4130,99
0.127278054,0.630841958,-0.485714286,0.379741687,4131,99
0.005600572,0.703514958,-0.485714286,0.216410318,4132,99
0.005087768,0.621081537,-0.485714286,0.495600035,4133,99
0.012039093,0.620042412,-0.485714286,0.051455923,4134,99
0.005032647,0.63194342,-0.485714286,0.204091338,4135,99
0.005728975,0.645748367,-0.485714286,0.111110093,4136,99
0.006621769,0.580839952,-0.485714286,0.172814635,4137,99
0.014460875,0.533211478,-0.485714286,0.145727317,4138,99
0.022112738,0.421315724,-0.771428571,0.024039586,4139,100
0.01592604,0.480136015,-0.771428571,0.283230671,4140,100
0.013032532,0.486231612,-0.771428571,-0.082149165,4141,100
0.002003473,0.590567079,-0.771428571,0.233249123,4142,100
0.004317954,0.55329929,-0.771428571,0.024757839,4143,100
0.008309111,0.551202562,-0.771428571,0.0379493,4144,100
0.004134229,0.544868069,-0.771428571,-0.396144089,4145,100
0.003161814,0.778652333,-0.771428571,0.590860127,4146,100
0.003040536,0.777585504,-0.771428571,0.336701259,4147,100
0.012593336,0.654462183,-0.771428571,0.371660406,4148,100
0.00831814,0.540308746,-0.771428571,0.110682522,4149,100
0.005605188,0.613407013,-0.771428571,0.102718597,4150,100
0.002216487,0.737450378,-0.771428571,-0.018179249,4151,100
0.003413549,0.732325746,-0.771428571,0.101868898,4152,100
0.010698074,0.667992545,-0.771428571,0.226905614,4153,100
0.017425418,0.566374499,-0.771428571,0.080377185,4154,100
0.004159907,0.619960656,-0.771428571,0.377702251,4155,100
0.010653674,0.489398735,-0.771428571,0.5189383,4156,100
0.011824636,0.471900339,-0.771428571,0.097476041,4157,100
0.020729575,0.438214234,-0.771428571,-0.092718812,4158,100
0.012943266,0.441181496,-0.771428571,0.010079292,4159,100
0.013421326,0.512638425,-0.771428571,0.032832874,4160,100
0.03645179,0.587532031,-0.771428571,0.100955605,4161,100
0.018460953,0.465541463,-0.771428571,0.092996765,4162,100
0.034702895,0.412520199,-0.771428571,-0.046869256,4163,100
0.022044941,0.442156383,-0.771428571,0.117478829,4164,100
0.012138121,0.51712164,-0.771428571,0.063160088,4165,100
0.003094074,0.62044381,-0.771428571,-0.352141716,4166,100
0.002785,0.668758078,-0.771428571,-0.435344298,4167,100
0.002302135,0.676257906,-0.771428571,0.316097452,4168,100
0.005141657,0.680429053,-0.771428571,0.247495256,4169,100
0.002088341,0.713232844,-0.771428571,-0.342470476,4170,100
0.000669261,0.661303796,-0.771428571,0.193360674,4171,100
0.003079713,0.577891089,-0.771428571,0.157032663,4172,100
0.014628927,0.453618889,-0.771428571,-0.625489904,4173,100
0.006913403,0.680108443,-0.771428571,0.065617987,4174,100
0.003321879,0.620762841,-0.771428571,0.022450377,4175,100
0.003932245,0.690387392,-0.771428571,0.811120937,4176,100
0.007808318,0.570393904,-0.771428571,0.670870244,4177,100
0.043759246,0.441242453,-0.771428571,-0.262451064,4178,100
0.015309032,0.545576965,-0.771428571,0.212276275,4179,100
0.02376965,0.485136376,-0.771428571,-0.304722048,4180,100
0.031304596,0.494927247,-0.771428571,-0.428875972,4181,100
0.00676872,0.575585966,-0.771428571,0.156196007,4182,100
0.003511518,0.719068057,-0.771428571,0.050777534,4183,100
0.001828869,0.616827664,-0.771428571,0.639063742,4184,100
0.011342675,0.619480999,-0.771428571,0.178617334,4185,100
0.012797596,0.695114588,-0.771428571,0.059119196,4186,100
0.001647162,0.698267039,-0.771428571,0.519130031,4187,100
0.001728087,0.56802642,-0.771428571,0.322513471,4188,100
0.007999844,0.487253842,-0.771428571,0.307286736,4189,100
0.005936603,0.555450936,-0.771428571,0.28315261,4190,100
0.024830344,0.622686473,-0.771428571,0.379741687,4191,100
0.002360608,0.704411557,-0.771428571,0.216410318,4192,100
0.001728864,0.61300533,-0.771428571,0.495600035,4193,100
0.008643171,0.635008045,-0.771428571,0.051455923,4194,100
0.006102841,0.644376115,-0.771428571,0.204091338,4195,100
0.004908803,0.657309258,-0.771428571,0.111110093,4196,100
0.006272929,0.593938819,-0.771428571,0.172814635,4197,100
0.011584693,0.543457763,-0.771428571,0.145727317,4198,100
0.00549218,0.544330947,-0.714285714,-0.082149165,4199,101
0.002374697,0.494460358,-0.714285714,0.024757839,4200,101
0.012118627,0.468109547,-0.714285714,0.0379493,4201,101
0.002470264,0.537686779,-0.714285714,-0.396144089,4202,101
0.004406746,0.440342838,-0.714285714,-0.37610716,4203,101
0.001662498,0.478731041,-0.714285714,0.030260449,4204,101
0.003534132,0.404309713,-0.714285714,-0.015512702,4205,101
0.009991148,0.366997077,-0.714285714,0.104353985,4206,101
0.008994295,0.32583439,-0.714285714,0.138969263,4207,101
0.024451879,0.424248298,-0.714285714,-0.152173471,4208,101
0.010383395,0.489786475,-0.714285714,-0.201876111,4209,101
0.014087146,0.347682942,-0.714285714,-0.219813961,4210,101
0.012396648,0.42358217,-0.714285714,0.056352968,4211,101
0.020035129,0.426009561,-0.714285714,0.327816172,4212,101
0.003654308,0.585205263,-0.714285714,-0.315072859,4213,101
0.009038052,0.491896872,-0.714285714,-0.226736799,4214,101
0.005360759,0.525060729,-0.714285714,0.174920113,4215,101
0.002663987,0.460345597,-0.714285714,-0.055581466,4216,101
0.002041757,0.697444867,-0.714285714,0.100955605,4217,101
0.002068869,0.594636685,-0.714285714,0.063160088,4218,101
0.002459609,0.595228229,-0.714285714,-0.352141716,4219,101
0.004006801,0.620163879,-0.714285714,-0.435344298,4220,101
0.002178701,0.65426451,-0.714285714,0.071788494,4221,101
0.001596105,0.864335503,-0.714285714,-0.105241991,4222,101
0.006177672,0.749995316,-0.542857143,0.024039586,4223,102
0.004134852,0.784187292,-0.542857143,0.283230671,4224,102
0.005979691,0.75725031,-0.542857143,-0.082149165,4225,102
0.003646885,0.673322512,-0.542857143,0.233249123,4226,102
0.00311587,0.72935745,-0.542857143,0.024757839,4227,102
0.004762787,0.755642644,-0.542857143,0.0379493,4228,102
0.001325416,0.73927951,-0.542857143,0.030260449,4229,102
0.023254007,0.644390594,-0.542857143,-0.071903459,4230,102
0.012917907,0.638850188,-0.542857143,0.582089937,4231,102
0.001996839,0.868721516,-0.542857143,0.590860127,4232,102
0.006456324,0.834076518,-0.542857143,0.371660406,4233,102
0.002006348,0.791045679,-0.542857143,0.110682522,4234,102
0.00444415,0.829224954,-0.542857143,0.102718597,4235,102
0.001963639,0.86653657,-0.542857143,0.275832102,4236,102
0.038522404,0.610653565,-0.542857143,-0.018179249,4237,102
0.022798063,0.571318265,-0.542857143,0.396588657,4238,102
0.123678247,0.540420999,-0.542857143,0.101868898,4239,102
0.05758587,0.551015618,-0.542857143,0.226905614,4240,102
0.084811628,0.584976076,-0.542857143,0.080377185,4241,102
0.030561983,0.542155318,-0.542857143,0.377702251,4242,102
0.042933623,0.533009562,-0.542857143,0.175132282,4243,102
0.009543244,0.662808429,-0.542857143,0.5189383,4244,102
0.00203705,0.752577877,-0.542857143,0.097476041,4245,102
0.011794858,0.68409125,-0.542857143,-0.092718812,4246,102
0.009598303,0.664274067,-0.542857143,0.010079292,4247,102
0.016889871,0.607097729,-0.542857143,0.032832874,4248,102
0.067703574,0.584148258,-0.542857143,0.100955605,4249,102
0.014074157,0.654502977,-0.542857143,0.092996765,4250,102
0.006037043,0.719461961,-0.542857143,-0.046869256,4251,102
0.009608219,0.726549288,-0.542857143,0.117478829,4252,102
0.013503019,0.670463542,-0.542857143,0.063160088,4253,102
0.008970132,0.642147319,-0.542857143,0.141198437,4254,102
0.005001796,0.769389672,-0.542857143,-0.625489904,4255,102
0.009625705,0.773052411,-0.542857143,-0.262451064,4256,102
0.003106926,0.707044963,-0.542857143,0.473065614,4257,102
0.001040428,0.773906852,-0.542857143,0.488151334,4258,102
0.009263903,0.761935125,-0.542857143,0.265224271,4259,102
0.005533117,0.709495357,-0.542857143,0.050777534,4260,102
0.012220646,0.652109582,-0.542857143,0.461935473,4261,102
0.001689191,0.68814392,-0.542857143,0.639063742,4262,102
0.008751187,0.721286937,-0.542857143,0.178617334,4263,102
0.040506536,0.750005387,-0.542857143,0.059119196,4264,102
0.001587065,0.811665595,-0.542857143,0.519130031,4265,102
0.001539647,0.761718961,-0.542857143,0.322513471,4266,102
0.009253404,0.715138693,-0.542857143,0.307286736,4267,102
0.026266414,0.643634587,-0.542857143,0.28315261,4268,102
0.104576902,0.603938082,-0.542857143,0.379741687,4269,102
0.004437079,0.753126932,-0.542857143,0.216410318,4270,102
0.00481252,0.607692534,-0.542857143,0.495600035,4271,102
0.004409146,0.86477485,-0.6,0.024039586,4272,103
0.009298051,0.858352762,-0.6,-0.082149165,4273,103
0.003277318,0.75603022,-0.6,0.233249123,4274,103
0.004473033,0.844616627,-0.6,0.0379493,4275,103
0.003675112,0.595990204,-0.6,-0.071903459,4276,103
0.003039731,0.689038958,-0.6,0.582089937,4277,103
0.002593121,0.937967466,-0.6,0.371660406,4278,103
0.001957454,0.935482199,-0.6,0.102718597,4279,103
0.007587973,0.688550188,-0.6,-0.018179249,4280,103
0.020754677,0.566031766,-0.6,0.396588657,4281,103
0.052716121,0.575246214,-0.6,0.101868898,4282,103
0.014528143,0.656491489,-0.6,0.226905614,4283,103
0.088315197,0.720803035,-0.6,0.080377185,4284,103
0.014770191,0.65586763,-0.6,0.377702251,4285,103
0.026886733,0.61304182,-0.6,0.175132282,4286,103
0.005021972,0.797991359,-0.6,0.5189383,4287,103
0.010367612,0.814927435,-0.6,-0.092718812,4288,103
0.005443098,0.793283086,-0.6,0.010079292,4289,103
0.009130034,0.7365661,-0.6,0.032832874,4290,103
0.047987638,0.686940289,-0.6,0.100955605,4291,103
0.010583592,0.777583092,-0.6,0.092996765,4292,103
0.005018424,0.842363475,-0.6,-0.046869256,4293,103
0.006032871,0.838034868,-0.6,0.117478829,4294,103
0.00641444,0.775314532,-0.6,0.063160088,4295,103
0.007593031,0.707809799,-0.6,0.141198437,4296,103
0.001905607,0.860820673,-0.6,0.265224271,4297,103
0.002422081,0.753687207,-0.6,0.461935473,4298,103
0.003089568,0.840994883,-0.6,0.178617334,4299,103
0.015783847,0.856382574,-0.6,0.059119196,4300,103
0.013689629,0.842871711,-0.6,0.307286736,4301,103
0.006273186,0.778531209,-0.6,0.28315261,4302,103
0.00202008,0.737564591,-0.6,0.495600035,4303,103
0.004362488,0.778530893,-0.428571429,-0.082149165,4304,104
0.002773184,0.652531394,-0.428571429,0.233249123,4305,104
0.003417577,0.759031832,-0.428571429,0.0379493,4306,104
0.001887437,0.672838866,-0.428571429,0.582089937,4307,104
0.005039796,0.658359907,-0.428571429,-0.018179249,4308,104
0.010158455,0.542607983,-0.428571429,0.396588657,4309,104
0.018585276,0.523643854,-0.428571429,0.101868898,4310,104
0.004279004,0.596282972,-0.428571429,0.226905614,4311,104
0.008545481,0.646930563,-0.428571429,0.080377185,4312,104
0.006693574,0.568510484,-0.428571429,0.377702251,4313,104
0.008942499,0.51482804,-0.428571429,0.175132282,4314,104
0.002325124,0.713295481,-0.428571429,0.010079292,4315,104
0.002763271,0.647939449,-0.428571429,0.032832874,4316,104
0.031609083,0.580988629,-0.428571429,0.100955605,4317,104
0.004315833,0.690373816,-0.428571429,0.092996765,4318,104
0.002860195,0.757736795,-0.428571429,0.117478829,4319,104
0.003089957,0.680246623,-0.428571429,0.063160088,4320,104
0.009463354,0.593817743,-0.428571429,0.141198437,4321,104
0.004250588,0.818571809,-0.428571429,0.059119196,4322,104
0.021369459,0.675445313,-0.428571429,0.379741687,4323,104
0.005280837,0.604685213,-0.6,0.024039586,4324,105
0.001799275,0.590817835,-0.6,0.283230671,4325,105
0.014078916,0.523471529,-0.6,-0.082149165,4326,105
0.040119952,0.366736164,-0.6,0.233249123,4327,105
0.00842488,0.463826841,-0.6,0.464357724,4328,105
0.051586375,0.418195627,-0.6,0.024757839,4329,105
0.034939015,0.462837146,-0.6,0.0379493,4330,105
0.004325529,0.546102287,-0.6,-0.37610716,4331,105
0.011054445,0.40152721,-0.6,0.030260449,4332,105
0.013681771,0.461022281,-0.6,-0.015512702,4333,105
0.013606669,0.49080075,-0.6,0.104353985,4334,105
0.00345944,0.608916365,-0.6,-0.152173471,4335,105
0.0028321,0.547032498,-0.6,-0.055581466,4336,105
0.00739766,0.697229676,-0.6,0.101868898,4337,105
0.001574933,0.67965096,-0.6,0.226905614,4338,105
0.007493079,0.622050191,-0.6,0.080377185,4339,105
0.00232932,0.590708204,-0.6,0.377702251,4340,105
0.011620398,0.582165709,-0.6,0.175132282,4341,105
0.005100653,0.552904606,-0.6,0.010079292,4342,105
0.009289369,0.526346,-0.6,0.032832874,4343,105
0.054439179,0.473817476,-0.6,0.100955605,4344,105
0.011445591,0.497654785,-0.6,0.092996765,4345,105
0.011995496,0.524906092,-0.6,0.117478829,4346,105
0.042007038,0.415778372,-0.6,0.063160088,4347,105
0.040223495,0.395856238,-0.6,0.141198437,4348,105
0.006307095,0.69849962,-0.6,0.379741687,4349,105
0.004658248,0.738213736,-0.828571429,0.024039586,4350,106
0.005966722,0.672061284,-0.828571429,-0.082149165,4351,106
0.00659914,0.443157784,-0.828571429,0.233249123,4352,106
0.001924097,0.228878102,-0.828571429,0.464357724,4353,106
0.005506386,0.560109834,-0.828571429,0.024757839,4354,106
0.013177713,0.606498609,-0.828571429,0.0379493,4355,106
0.002432758,0.676320652,-0.828571429,-0.37610716,4356,106
0.004465803,0.42466427,-0.828571429,0.030260449,4357,106
0.003193947,0.515647173,-0.828571429,-0.015512702,4358,106
0.007906881,0.59357778,-0.828571429,0.104353985,4359,106
0.00242466,0.680909385,-0.828571429,-0.055581466,4360,106
0.001596626,0.790395133,-0.828571429,-0.018179249,4361,106
0.001300402,0.724050457,-0.828571429,0.396588657,4362,106
0.008756338,0.680883016,-0.828571429,0.101868898,4363,106
0.002043279,0.704006678,-0.828571429,0.226905614,4364,106
0.007948604,0.68903703,-0.828571429,0.080377185,4365,106
