AI,Rrup,Mw,Vs30,zh,
0.006064986,86.48372416,5.7,420.4355,561,15
0.009863587,76.13571392,5.7,307.42,562,15
0.007230568,123.7689149,5.7,203.2111,563,15
0.003441511,114.4189582,5.7,238.2027,564,15
0.009036613,98.44565386,5.7,246.7284,565,15
0.004851735,107.1349604,5.7,270.7708,566,15
0.002570603,129.7328144,5.7,218.1334,567,15
0.004025356,122.4597391,5.7,281.2124,568,15
0.002800521,100.9208907,5.7,258.5682,569,15
0.007738439,78.59853812,5.7,291.7127,570,15
0.008891171,151.7621933,5.7,256.9584,571,15
0.00390334,136.5112362,5.7,377.0819,572,15
0.002127537,120.3241114,5.7,363.2759,573,15
0.021504848,111.013621,5.7,421.7628,574,15
0.00241669,161.7719931,5,243.39799,575,16
0.003235653,163.9232504,5,206.55794,576,16
0.002066299,139.4741148,5,336.31079,577,16
0.00300325,162.33545,5,248.68715,578,16
0.015527027,91.62183538,5,209.85481,579,16
0.004056573,102.1569473,5,576.61603,580,16
0.002042498,180.3629679,5,584.48499,581,16
0.002189406,177.7924763,5,416.52783,582,16
0.001493441,178.8038337,5,274.86993,583,16
0.015484931,105.0507198,5,228.0233,584,16
0.073549538,92.72509629,5,432.8886,585,16
0.084107927,96.32366676,5,274.5092,586,16
0.070758014,106.5247461,5,333.0297,587,16
0.029698933,119.6404367,5,265.5409,588,16
0.012228041,110.7936092,5,420.4355,589,16
0.018976358,106.7817683,5,307.42,590,16
0.004487886,136.8405776,5,522.9963,591,16
0.003127346,140.1448707,5,238.2027,592,16
0.004735176,127.0012393,5,246.7284,593,16
0.006861233,138.2551753,5,270.7708,594,16
0.002405709,153.1966653,5,218.1334,595,16
0.004231619,155.8453514,5,281.2124,596,16
0.007216441,141.1565563,5,258.5682,597,16
0.005796886,130.0205202,5,291.7127,598,16
0.00212859,121.0831807,5,487.2012,599,16
0.000587845,139.6072824,5,498.6939,600,16
0.004941771,143.9232392,5,353.3482,601,16
0.003182416,129.631671,5,253.6669,602,16
0.001341719,134.4645709,5,629.692,603,16
0.004029833,142.5522033,5,309.0803,604,16
0.105752853,144.0578406,5,256.9584,605,16
0.002026918,148.5918944,5,377.0819,606,16
0.004780047,129.4837492,5,363.2759,607,16
0.048211253,117.6200107,5,421.7628,608,16
0.404175527,45.81490271,5.4,243.39799,609,17
0.083010517,52.76282189,5.4,363.31973,610,17
0.121210834,54.31821293,5.4,206.55794,611,17
0.039401408,71.63974545,5.4,336.31079,612,17
0.001845816,101.264183,5.4,480.68826,613,17
0.041637295,64.8536437,5.4,243.66833,614,17
0.083991577,64.1673102,5.4,248.68715,615,17
0.018688491,61.7675872,5.4,127.1408,616,17
0.018847048,67.95575997,5.4,131.13963,617,17
0.007870329,83.89109129,5.4,245.74942,618,17
0.014972315,78.90082854,5.4,275.56555,619,17
0.004860619,88.15120221,5.4,290.70941,620,17
0.022280732,77.8007164,5.4,185.37057,621,17
0.019933184,86.08224666,5.4,171.66423,622,17
0.009249308,94.67648609,5.4,255.86218,623,17
0.007286665,112.1377629,5.4,144.11224,624,17
0.013766305,92.38869239,5.4,307.31921,625,17
0.018438807,65.45246438,5.4,215.21594,626,17
0.006730217,111.0457152,5.4,584.48499,627,17
0.00271106,125.6405554,5.4,477.51245,628,17
0.004730036,110.338528,5.4,394.61996,629,17
0.029568253,79.92180314,5.4,416.52783,630,17
0.022846451,59.79265131,5.4,278.27405,631,17
0.007863585,71.72111352,5.4,274.86993,632,17
0.007392414,102.491785,5.4,228.0233,633,17
0.005715641,113.4807944,5.4,432.8886,634,17
0.020952127,101.8749889,5.4,274.5092,635,17
0.176265756,84.52795376,5.4,333.0297,636,17
0.063524769,66.94071371,5.4,265.5409,637,17
0.020646524,76.90937604,5.4,420.4355,638,17
0.040802431,85.054451,5.4,307.42,639,17
0.022167278,54.70788104,5.4,522.9963,640,17
0.011163148,50.9701858,5.4,272.6518,641,17
0.056689632,48.36840369,5.4,203.2111,642,17
0.062038953,49.33961979,5.4,238.2027,643,17
0.173578704,59.7177583,5.4,246.7284,644,17
0.182842617,52.64870626,5.4,270.7708,645,17
0.117887505,45.17583923,5.4,218.1334,646,17
0.272500757,49.06748361,5.4,281.2124,647,17
0.143632619,59.75640006,5.4,258.5682,648,17
0.058692374,80.52217221,5.4,291.7127,649,17
0.021446786,73.93864671,5.4,136.088,650,17
0.014149291,83.56432312,5.4,119.6667,651,17
0.00659781,84.93069002,5.4,382.2518,652,17
0.006544058,85.25787828,5.4,343.7977,653,17
0.005998243,93.13550066,5.4,138.1374,654,17
0.002010491,65.28924734,5.4,298.9396,655,17
0.026281268,48.58783905,5.4,89.19601,656,17
0.01618387,84.73407649,5.4,259.5523,657,17
0.003342657,72.65002467,5.4,242.8009,658,17
0.002905472,86.96691057,5.4,821.5139,659,17
0.008413575,63.95715363,5.4,661.4196,660,17
0.068425404,47.27463049,5.4,156.3224,661,17
0.011296352,60.1263058,5.4,325.5844,662,17
0.079147066,53.80876998,5.4,120.869,663,17
0.006654533,65.0021872,5.4,298.5533,664,17
0.002664949,161.6911165,5.4,199.3158,665,17
0.00944113,98.81675647,5.4,353.3482,666,17
0.002029538,105.6325018,5.4,432.5877,667,17
0.013803636,96.71868488,5.4,253.6669,668,17
0.003275988,94.92285363,5.4,478.8921,669,17
0.005331848,74.4268987,5.4,629.692,670,17
0.01713531,74.49762022,5.4,309.0803,671,17
0.04229938,90.33487728,5.4,256.9584,672,17
0.001219781,90.2202777,5.4,523.1513,673,17
0.003981227,64.6852833,5.4,386.0611,674,17
0.015175628,53.53576175,5.4,377.0819,675,17
0.021875352,64.37501416,5.4,363.2759,676,17
0.089175577,76.52870279,5.4,421.7628,677,17
0.01384534,75.45565468,5.4,253.933,678,17
0.007334707,77.68609828,5.4,321.4917,679,17
0.009281707,80.44324989,5.4,278.458,680,17
0.008011744,68.32875926,5.4,306.3208,681,17
0.029970936,60.63234272,5.4,293.7617,682,17
0.003762293,152.7947362,5.4,430.6437,683,17
0.019500538,79.88524057,6,243.39799,684,18
0.005041201,74.38547782,6,363.31973,685,18
0.028790442,64.41824604,6,206.55794,686,18
0.059565437,48.24771492,6,336.31079,687,18
0.021833977,46.96762145,6,480.68826,688,18
0.048409733,51.02170088,6,243.66833,689,18
0.065548597,54.44742798,6,248.68715,690,18
0.015563207,74.61111327,6,127.1408,691,18
0.020509832,62.50682885,6,131.13963,692,18
0.174116066,43.91894063,6,245.74942,693,18
0.063403224,46.48326958,6,228.96497,694,18
0.089991894,52.0776557,6,275.56555,695,18
0.011434268,59.60513307,6,290.70941,696,18
0.032221145,69.5466879,6,185.37057,697,18
0.021557327,82.03253482,6,171.66423,698,18
0.019717692,64.68237457,6,166.97049,699,18
0.010216087,76.97941442,6,255.86218,700,18
0.003721953,77.11393738,6,389.23804,701,18
0.010329841,102.0535989,6,144.11224,702,18
0.005024635,88.76496483,6,307.31921,703,18
0.015318834,63.46094004,6,215.21594,704,18
0.004966511,131.5114204,6,209.85481,705,18
0.004025106,119.7077446,6,228.0233,706,18
0.004219913,110.9235057,6,432.8886,707,18
0.006361222,99.60454685,6,274.5092,708,18
0.018316563,95.19977968,6,333.0297,709,18
0.026610426,86.79303558,6,265.5409,710,18
0.006043696,80.35362904,6,420.4355,711,18
0.016639974,77.67180586,6,307.42,712,18
0.004408009,91.31092942,6,522.9963,713,18
0.008563691,84.42547321,6,203.2111,714,18
0.015313845,74.31878195,6,238.2027,715,18
0.032715543,70.13925644,6,246.7284,716,18
0.019781087,66.35502235,6,270.7708,717,18
0.006943352,81.83356889,6,218.1334,718,18
0.019034335,67.19318323,6,281.2124,719,18
0.035311261,55.24897595,6,258.5682,720,18
0.040510807,50.46800029,6,291.7127,721,18
0.00639218,90.84452074,6,136.088,722,18
0.00916523,98.76657926,6,119.6667,723,18
0.003150738,113.0636215,6,262.0394,724,18
0.007336254,141.4958757,6,99.70285,725,18
0.013551449,95.97571869,6,89.19601,726,18
0.015743522,88.66929378,6,156.3224,727,18
0.009295376,87.64667126,6,120.869,728,18
0.010629157,136.6412567,6,256.9584,729,18
0.006666748,99.79133279,6,377.0819,730,18
0.007981626,99.12022923,6,363.2759,731,18
0.013297989,102.4441511,6,421.7628,732,18
0.003830972,89.92597366,6,293.7617,733,18
0.010334866,86.2915654,5.7,243.39799,734,19
0.002744998,81.10644885,5.7,363.31973,735,19
0.024110653,70.74002614,5.7,206.55794,736,19
0.02698301,51.55687116,5.7,336.31079,737,19
0.004460525,46.93024852,5.7,480.68826,738,19
0.031012324,56.13079057,5.7,243.66833,739,19
0.044296263,60.13319111,5.7,248.68715,740,19
0.006913685,68.79613979,5.7,131.13963,741,19
0.048281568,46.76574731,5.7,245.74942,742,19
0.02785557,50.1155527,5.7,228.96497,743,19
0.051291978,57.12693707,5.7,275.56555,744,19
0.005846596,64.76554549,5.7,290.70941,745,19
0.021079134,75.88175762,5.7,185.37057,746,19
0.007891156,88.52006703,5.7,171.66423,747,19
0.00743638,68.97528315,5.7,166.97049,748,19
0.006432456,82.83697025,5.7,255.86218,749,19
0.003806373,81.47987521,5.7,389.23804,750,19
0.004093879,108.0293211,5.7,144.11224,751,19
0.005017823,95.21771173,5.7,307.31921,752,19
0.005582165,69.84088656,5.7,215.21594,753,19
0.004308865,100.5234355,5.7,274.5092,754,19
0.010325568,97.48106591,5.7,333.0297,755,19
0.010002713,90.36055364,5.7,265.5409,756,19
0.0073396,79.2276135,5.7,307.42,757,19
0.003301524,89.84145286,5.7,203.2111,758,19
0.005354895,79.51762942,5.7,238.2027,759,19
0.007560537,74.11749508,5.7,246.7284,760,19
0.022225787,65.62998924,5.7,274.122,761,19
0.008906551,71.2707652,5.7,270.7708,762,19
0.003048847,87.82278118,5.7,218.1334,763,19
0.010692084,73.27247021,5.7,281.2124,764,19
0.01864305,59.82648367,5.7,258.5682,765,19
0.010763263,52.2416181,5.7,291.7127,766,19
0.003392358,105.7226726,5.7,119.6667,767,19
0.003900379,119.4430764,5.7,262.0394,768,19
0.004969431,95.22779177,5.7,156.3224,769,19
0.002803527,176.9889839,5.7,199.3158,770,19
0.007277693,140.7059709,5.7,256.9584,771,19
0.009572296,105.75925,5.7,421.7628,772,19
0.100714956,80.64879159,5.9,243.39799,773,20
0.057171951,72.80708927,5.9,363.31973,774,20
0.260582424,70.59650405,5.9,206.55794,775,20
0.015348843,80.31726645,5.9,336.31079,776,20
0.027915042,71.26160906,5.9,243.66833,777,20
0.190322417,68.70586011,5.9,248.68715,778,20
0.103536882,70.03124802,5.9,127.1408,779,20
0.094535668,66.81104105,5.9,131.13963,780,20
0.010844573,77.18737969,5.9,245.74942,781,20
0.015555531,73.53846725,5.9,228.96497,782,20
0.019120678,69.6937504,5.9,290.70941,783,20
0.154776145,68.00119353,5.9,185.37057,784,20
0.232396938,72.63321484,5.9,171.66423,785,20
0.024935505,75.90509511,5.9,166.97049,786,20
0.117693777,73.11545324,5.9,255.86218,787,20
0.010506734,81.57279101,5.9,389.23804,788,20
0.196325709,86.84343507,5.9,144.11224,789,20
0.069712004,82.61722032,5.9,165.19353,790,20
0.019590378,99.17264276,5.9,743.37653,791,20
0.20071265,76.31573394,5.9,307.31921,792,20
0.008930476,161.8402348,5.9,584.48499,793,20
0.008161653,159.4647736,5.9,394.61996,794,20
0.024584444,129.6637552,5.9,416.52783,795,20
0.012944328,108.4784742,5.9,278.27405,796,20
0.016332238,119.8664734,5.9,274.86993,797,20
0.004906281,139.9253041,5.9,264.42551,798,20
0.006157546,143.295554,5.9,228.0233,799,20
0.004141324,144.0337273,5.9,432.8886,800,20
0.007702933,132.4503471,5.9,274.5092,801,20
0.061212193,121.6822348,5.9,333.0297,802,20
0.042878944,107.6513649,5.9,265.5409,803,20
0.008039955,109.3506121,5.9,420.4355,804,20
0.008151129,111.6931189,5.9,307.42,805,20
0.008915033,101.7980508,5.9,522.9963,806,20
0.00816508,98.93668818,5.9,272.6518,807,20
0.024592685,92.86989732,5.9,203.2111,808,20
0.019846744,87.63659879,5.9,238.2027,809,20
0.089358489,94.73194178,5.9,274.122,810,20
0.024654217,84.2356791,5.9,270.7708,811,20
0.048858926,86.1277364,5.9,218.1334,812,20
0.058256858,75.37219955,5.9,281.2124,813,20
0.030582903,78.65909675,5.9,258.5682,814,20
0.008698848,88.98601996,5.9,291.7127,815,20
0.139119734,76.35711157,5.9,136.088,816,20
0.120359412,80.76817765,5.9,119.6667,817,20
0.01619001,84.68498895,5.9,615.7157,818,20
0.044519832,92.1549779,5.9,262.0394,819,20
0.010085652,88.07651882,5.9,458.2165,820,20
0.038119904,85.08997108,5.9,382.2518,821,20
0.01242181,90.33489006,5.9,381.2995,822,20
0.023419273,96.18499014,5.9,343.7977,823,20
0.038094442,95.19023773,5.9,138.1374,824,20
0.011651762,98.24701886,5.9,375.5872,825,20
0.002270281,107.36372,5.9,670.2175,826,20
0.00605984,106.2110484,5.9,473.4697,827,20
0.040041191,112.7086342,5.9,99.70285,828,20
0.008110491,114.7469955,5.9,396.2268,829,20
0.005118305,109.7208038,5.9,298.9396,830,20
0.06247912,92.07844408,5.9,89.19601,831,20
0.006768494,124.0714874,5.9,259.5523,832,20
0.002713774,111.7669351,5.9,242.8009,833,20
0.002754175,120.9784596,5.9,821.5139,834,20
0.00923886,104.5952177,5.9,661.4196,835,20
0.086871353,84.85542708,5.9,156.3224,836,20
0.014239346,93.17571017,5.9,325.5844,837,20
0.052152303,85.63393859,5.9,146.4362,838,20
0.06364615,79.17601007,5.9,120.869,839,20
0.002621759,100.1409173,5.9,735.3477,840,20
0.026729179,90.72276258,5.9,298.5533,841,20
0.015382486,121.8034575,5.9,399.9957,842,20
0.007954401,128.6936554,5.9,309.6915,843,20
0.032390493,140.1506702,5.9,199.3158,844,20
0.00234279,137.8504755,5.9,459.312,845,20
0.002883722,137.9611885,5.9,360.4274,846,20
0.003877322,126.2169382,5.9,314.4844,847,20
0.003061702,151.3320475,5.9,323.0094,848,20
0.0014936,154.2674612,5.9,369.3285,849,20
0.010857516,150.0880031,5.9,353.3482,850,20
0.003921253,157.364801,5.9,432.5877,851,20
0.008310184,146.0093689,5.9,253.6669,852,20
0.00340721,125.0198329,5.9,629.692,853,20
0.029382041,126.3696597,5.9,309.0803,854,20
0.102476996,142.058185,5.9,256.9584,855,20
0.003993036,142.2728095,5.9,523.1513,856,20
0.005146484,116.3942063,5.9,386.0611,857,20
0.016045142,103.3333042,5.9,377.0819,858,20
0.012036128,112.0795669,5.9,363.2759,859,20
0.079781979,121.0462462,5.9,421.7628,860,20
0.001718537,113.6645322,5.9,350.0002,861,20
0.002879518,109.0156807,5.9,463.8018,862,20
0.043954243,100.8702967,5.9,253.933,863,20
0.049481585,90.82144128,5.9,278.458,864,20
0.02833848,86.75575863,5.9,306.3208,865,20
0.052635962,78.15272452,5.9,293.7617,866,20
0.040091278,124.7677206,5.9,430.6437,867,20
0.005714796,129.8599686,5.9,298.2384,868,20
0.002102399,125.6523643,5.9,1044.785,869,20
0.006588954,121.9053121,5.9,303.7069,870,20
0.003041362,132.3737484,5.9,455.1924,871,20
0.004909389,138.7214307,5.9,384.4722,872,20
0.005457701,150.5624823,5.9,186.1839,873,20
0.001878238,164.1445971,5.9,537.7812,874,20
0.02888543,54.2652529,4.9,243.39799,875,21
0.011854615,63.5341833,4.9,363.31973,876,21
0.016417969,65.65846782,4.9,206.55794,877,21
0.002660471,81.28095303,4.9,336.31079,878,21
0.004004173,76.16071221,4.9,243.66833,879,21
0.010420427,75.98149318,4.9,248.68715,880,21
0.002483665,73.22734252,4.9,127.1408,881,21
0.002478368,103.9871388,4.9,307.31921,882,21
0.009285078,104.165063,4.9,584.48499,883,21
0.002489697,118.6356808,4.9,477.51245,884,21
0.006186127,104.0517098,4.9,394.61996,885,21
0.038267664,76.07795512,4.9,416.52783,886,21
0.033540827,59.45891685,4.9,278.27405,887,21
0.026649972,69.54925702,4.9,274.86993,888,21
0.002105569,97.26434178,4.9,410.40256,889,21
0.00167053,112.8422637,4.9,432.8886,890,21
0.00766931,102.1778945,4.9,274.5092,891,21
0.104160341,84.62937413,4.9,333.0297,892,21
0.023475119,68.38439283,4.9,265.5409,893,21
0.00701406,79.48934691,4.9,420.4355,894,21
0.003661003,88.252661,4.9,307.42,895,21
0.020790875,56.20311922,4.9,522.9963,896,21
0.026860338,52.97836398,4.9,272.6518,897,21
0.028149336,52.54986602,4.9,203.2111,898,21
0.008360379,55.57544895,4.9,238.2027,899,21
0.010611941,65.07209259,4.9,246.7284,900,21
0.046699037,77.30863053,4.9,274.122,901,21
0.012575024,60.21712297,4.9,270.7708,902,21
0.0581453,51.68543569,4.9,218.1334,903,21
0.013915858,59.18822313,4.9,281.2124,904,21
0.011268676,69.2100784,4.9,258.5682,905,21
0.002140364,88.8926365,4.9,291.7127,906,21
0.002953766,84.43714996,4.9,136.088,907,21
0.001767065,93.75548311,4.9,119.6667,908,21
0.001572917,94.35889591,4.9,382.2518,909,21
0.003307809,92.2891012,4.9,343.7977,910,21
0.005324989,65.54648997,4.9,298.9396,911,21
0.025850348,53.04424235,4.9,89.19601,912,21
0.043489498,83.93876713,4.9,259.5523,913,21
0.005191477,73.55562663,4.9,242.8009,914,21
0.003832153,87.58900025,4.9,821.5139,915,21
0.008081914,65.82884552,4.9,661.4196,916,21
0.010899707,65.32597935,4.9,325.5844,917,21
0.012510943,62.83957609,4.9,120.869,918,21
0.000863299,76.34880006,4.9,735.3477,919,21
0.003851394,92.67441889,4.9,353.3482,920,21
0.001320045,98.80140671,4.9,432.5877,921,21
0.010958051,91.468934,4.9,253.6669,922,21
0.002048211,90.9884027,4.9,478.8921,923,21
0.004611765,71.02226322,4.9,629.692,924,21
0.014392622,70.56454026,4.9,309.0803,925,21
0.038403025,84.73832121,4.9,256.9584,926,21
0.029148197,54.15613464,4.9,377.0819,927,21
0.007152656,63.65811156,4.9,363.2759,928,21
0.020370283,75.14384158,4.9,421.7628,929,21
0.000904023,91.91227566,4.9,350.0002,930,21
0.0044146,80.14226954,4.9,253.933,931,21
0.002942371,85.0270147,4.9,321.4917,932,21
0.00247419,88.23944535,4.9,278.458,933,21
0.002327786,76.0829165,4.9,306.3208,934,21
0.006554098,70.14469698,4.9,293.7617,935,21
0.003622242,146.3016693,5.4,206.55794,936,22
0.005381636,118.1909217,5.4,228.0233,937,22
0.003687984,90.31194125,5.4,432.8886,938,22
0.00904532,89.69583209,5.4,274.5092,939,22
0.007676383,105.7389294,5.4,333.0297,940,22
0.008911853,117.8741878,5.4,265.5409,941,22
0.004072434,100.2979659,5.4,420.4355,942,22
0.005750041,89.07378607,5.4,307.42,943,22
0.004825588,141.73613,5.4,203.2111,944,22
0.016332437,99.45886503,5.4,274.122,945,22
0.00266991,124.9951893,5.4,270.7708,946,22
0.005149988,95.23587968,5.4,291.7127,947,22
0.00905607,167.2053865,5.4,256.9584,948,22
0.002946557,154.4350809,5.4,377.0819,949,22
0.016242525,125.003739,5.4,421.7628,950,22
0.049428283,48.14408389,5,243.39799,951,23
0.033587262,54.72831347,5,363.31973,952,23
0.031609564,55.28356891,5,206.55794,953,23
0.004330548,70.23932131,5,336.31079,954,23
0.008041531,64.35428463,5,243.66833,955,23
0.028039643,64.12279505,5,248.68715,956,23
0.010376377,63.53661967,5,127.1408,957,23
0.003088744,68.59951368,5,131.13963,958,23
0.003429123,78.46774537,5,275.56555,959,23
0.006147352,78.65731507,5,185.37057,960,23
0.006512061,87.42523031,5,171.66423,961,23
0.005863176,93.87304161,5,307.31921,962,23
0.003689077,66.2301045,5,215.21594,963,23
0.004339345,113.7006208,5,584.48499,964,23
0.002154909,113.4875962,5,394.61996,965,23
0.00928961,83.33659778,5,416.52783,966,23
0.006196698,63.28575513,5,278.27405,967,23
0.004013295,75.40883579,5,274.86993,968,23
0.001844963,101.6655387,5,228.0233,969,23
0.002683917,100.1363096,5,274.5092,970,23
0.0332644,83.4152843,5,333.0297,971,23
0.018723085,66.4913611,5,265.5409,972,23
0.003095567,75.56260515,5,420.4355,973,23
0.002032365,83.26494134,5,307.42,974,23
0.010058899,55.78179284,5,522.9963,975,23
0.005669795,53.99594721,5,272.6518,976,23
0.019306857,49.78967031,5,203.2111,977,23
0.013086634,49.93055241,5,238.2027,978,23
0.039507087,59.04460278,5,246.7284,979,23
0.049182398,69.7216724,5,274.122,980,23
0.033651054,52.56536188,5,270.7708,981,23
0.039593251,50.09702775,5,281.2124,982,23
0.015309524,59.03716864,5,258.5682,983,23
0.002134132,78.63248487,5,291.7127,984,23
0.008554818,76.37038178,5,136.088,985,23
0.007748286,86.05280029,5,119.6667,986,23
0.002550843,113.4041007,5,262.0394,987,23
0.004476359,87.74659082,5,382.2518,988,23
0.003998924,88.83350662,5,343.7977,989,23
0.003603468,96.34793596,5,138.1374,990,23
0.001382178,69.26647151,5,298.9396,991,23
0.017231576,51.88085925,5,89.19601,992,23
0.011766834,88.94224125,5,259.5523,993,23
0.002048087,76.85121589,5,242.8009,994,23
0.00203251,91.2519721,5,821.5139,995,23
0.005264247,68.05222584,5,661.4196,996,23
0.037312974,50.34907189,5,156.3224,997,23
0.005798772,64.06553303,5,325.5844,998,23
0.020969406,55.68548114,5,146.4362,999,23
0.053471756,56.82779775,5,120.869,1000,23
0.006973368,68.81101834,5,298.5533,1001,23
0.002228607,100.1341619,5,353.3482,1002,23
0.003370459,97.33767743,5,253.6669,1003,23
0.001772379,75.52663572,5,629.692,1004,23
0.007997908,76.13054646,5,309.0803,1005,23
0.013234175,91.80988055,5,256.9584,1006,23
0.001482786,92.75427759,5,523.1513,1007,23
0.001540411,67.43202182,5,386.0611,1008,23
0.006474653,55.74357653,5,377.0819,1009,23
0.004898486,65.0098099,5,363.2759,1010,23
0.024846263,76.34155049,5,421.7628,1011,23
0.005140703,81.24481552,5,321.4917,1012,23
0.006536143,83.85851664,5,278.458,1013,23
0.008309536,71.83820562,5,306.3208,1014,23
0.024583867,63.5763958,5,293.7617,1015,23
0.002243402,154.8754282,5,430.6437,1016,23
0.040011022,114.8707546,6.3,243.39799,1017,24
0.014771517,121.1081968,6.3,363.31973,1018,24
